airbnb_property_id,rating,days_available,bathrooms,title,bedrooms,accommodates,img_cover,reviews,homeaway_property_id,longitude,m_homeaway_property_id,latitude,adr,property_type,room_type,airbnb_url,active_listing,market
1003173677,10,184,1,Ultimate At& T experience,1,4,https://odis.homeaway.com/odis/listing/cfbf197f-7f61-4a2d-8eb0-d8c306e305db.c10.jpg,7,7481263,-97.09699203,,32.74897312,195.078,House,Entire home/apt,https://www.airbnb.com/rooms/1003173677,1,Arlington
16771457,9.6,103,1,Ron''s Place,2,4,https://a0.muscache.com/im/pictures/219d618c-0e8e-43e0-b6ac-e57c605327dd.jpg?aki_policy=x_large,97,,-97.10665,,32.63888,50.0116,House,Private room,https://www.airbnb.com/rooms/16771457,1,Arlington
37160585,10,101,1,"1 block to AT&T Stadium, 0.8 mile Rangers/TX Live!",2,5,https://a0.muscache.com/im/pictures/aab7bc48-1f24-4e5e-8da8-5fe531251cbe.jpg?aki_policy=x_large,9,,-97.09523,,32.75315,127.847,Condominium,Entire home/apt,https://www.airbnb.com/rooms/37160585,1,Arlington
43370364,,56,1,HM Homes Hostel,1,1,https://a0.muscache.com/im/pictures/12f67f03-8296-4996-a1ed-6de81d909a31.jpg?aki_policy=x_large,0,,-97.16041,,32.72468,19.4643,House,Shared room,https://www.airbnb.com/rooms/43370364,1,Arlington
29782214,10,25,3.5,"SpaciousTownhouse in Arlington, TX Great Location",3,6,https://a0.muscache.com/im/pictures/c22128a3-49cf-4b92-9796-968f10a912d7.jpg?aki_policy=x_large,14,,-97.08995,890225vb,32.7563,165,Condominium,Entire home/apt,https://www.airbnb.com/rooms/29782214,1,Arlington
40113351,9.3,173,1,Relaxing Bed mid DFW near AT&T Stadium & Six Flags,1,2,https://a0.muscache.com/im/pictures/6b8c0cdc-fc76-427b-96c3-6cfbe03543e2.jpg?aki_policy=x_large,3,,-97.07972,,32.76618,32.2241,House,Private room,https://www.airbnb.com/rooms/40113351,1,Arlington
40836282,,183,3,"New luxurious, spacious house in South Arlington",5,13,https://a0.muscache.com/im/pictures/775480e5-932f-40d4-85c4-ba7dae9b14ae.jpg?aki_policy=x_large,0,,-97.08848,,32.61845,600,House,Entire home/apt,https://www.airbnb.com/rooms/40836282,1,Arlington
1000446048,10,202,1,"Stay in ''The Treehouse'' (by stadiums, center of metro area) -",2,4,https://odis.homeaway.com/odis/listing/598e7b34-c8a7-4728-9e32-2bb6fd0ebec4.c10.jpg,56,556439vb,-97.109713,,32.712599,125.274,Apartment,Entire home/apt,https://www.airbnb.com/rooms/1000446048,1,Arlington
27315403,9.5,201,1,"Arlington Spacious Duplex★Close to AT&T, Ballpark★",3,8,https://a0.muscache.com/im/pictures/ac805b29-98b5-4d8a-a074-c57efc16e24f.jpg?aki_policy=x_large,22,,-97.08433,7292947,32.71901,177.221,Townhouse,Entire home/apt,https://www.airbnb.com/rooms/27315403,1,Arlington
35718652,9.6,251,1.5,"Luxury Townhome ,Six Flags, Cowboys, AT&T Stadiums",2,4,https://a0.muscache.com/im/pictures/acbf2169-537b-46ac-88a3-5361d49d0cad.jpg?aki_policy=x_large,21,,-97.13483,,32.7355,119.897,Townhouse,Entire home/apt,https://www.airbnb.com/rooms/35718652,1,Arlington
